entryname,source,author,date,url,teamname,ranking,comments
NBA_250303_MIA,NBA,John Schuhmann,250303,https://www.nba.com/news/power-rankings-2024-25-week-20,Miami Heat,18,"Record: 28-31
OffRtg: 111.9 (19) DefRtg: 112.5 (12) NetRtg: -0.7 (17) Pace: 97.0 (28)
The Heat would have their first three-game winning streak since early January if they had held onto a late lead on Sunday.
Three takeaways

The Heat led the Knicks by as many as 19 points on Sunday and were up 12 with a little more than eight minutes left in regulation, only to see that lead disappear and lose in overtime. They now have five losses in games they’ve led by double-digits in the fourth quarter, with no other team having more than three and eight teams having none.


Things are going wrong on both ends of the floor when you blow a double-digit lead in less than 12 minutes, but the offense has been particularly brutal (60 points on 79 possessions, 0.66 per) in those five fourth quarters. The Heat have scored a point per possession or less in 12 of their last 17 fourth quarters, with ugly fourth-quarter shooting numbers from most of their rotation (Duncan Robinson is an exception) over that stretch.


The Heat have two of their best offensive games of the season last week, with wins over the Hawks and Pacers being just the second and third times that they’ve scored more than 130 points per 100 possessions. Davion Mitchell was 7-for-7 from 3-point range over the two games and the Heat have scored a solid 116 points per 100 in his 298 minutes on the floor since he arrived at the trade deadline.

The Heat are just three games into a stretch where they’re playing 14 of 17 at home, but their overtime loss to the Knicks on Sunday was the start of their third (and final) stretch of five games in seven days. They’ll be at a rest disadvantage against the Wizards on Monday night and again against the Bulls over the weekend.
Week 20: vs. WAS, @ CLE, vs. MIN, vs. CHI
"
NBA_250303_ORL,NBA,John Schuhmann,250303,https://www.nba.com/news/power-rankings-2024-25-week-20,Orlando Magic,19,"Record: 29-33
OffRtg: 107.3 (28) DefRtg: 109.1 (2) NetRtg: -1.7 (18) Pace: 96.6 (29)
The Magic still haven’t been able to put it back together, and hope for a Jalen Suggs return is seemingly gone as the 23-year-old is set to have surgery on his left knee.
Three takeaways

Suggs, Franz Wagner and Paolo Banchero have played just 97 total minutes (in six games) together this season. Over the last two seasons, Orlando is 43-26 (.623) when all three have been available and 31-42 (.425) otherwise.


Before Thursday, the Magic were 22-1 when they scored league-average efficiency (113.2 points per 100 possessions) or better. And they had a strong offensive game (115 on 96) against the Warriors, who ranked second defensively over their first seven games with Jimmy Butler. But Stephen Curry dropped 56 (mostly on Kentavious Caldwell-Pope) on the other end of the floor and it was the second straight game in which the Magic’s second-ranked defense got torched.


The Magic still haven’t had two straight better-than-average offensive games since November and Banchero is still registering the lowest true shooting percentage of his career (52.5%). But the last two games (losses to the Warriors and Raptors) have been two of his four most efficient scoring games of the season.

The Magic could use a win or two as their seven-game homestand concludes with another game against the Raptors and a visit from the Bulls, because their schedule will get tougher (and road-heavy) after that.
Week 20: vs. TOR, vs. CHI, @ MIL
"
NBA_250303_SAS,NBA,John Schuhmann,250303,https://www.nba.com/news/power-rankings-2024-25-week-20,San Antonio Spurs,20,"Record: 25-34
OffRtg: 112.3 (17) DefRtg: 114.7 (22) NetRtg: -2.4 (20) Pace: 100.3 (10)
The Spurs are 2-5 since losing Victor Wembanyama at the All-Star break, sliding into the bottom 10 on defense and into 13th place in the Western Conference.
Two takeaways

Offense was a problem (101.5 points scored per 100 possessions) as the Spurs lost four straight games (including two to the Pelicans), with players not named Keldon Johnson registering an effective field goal percentage of just 43.7%. Even with the offense coming alive over the weekend, Stephon Castle (45.7%), De’Aaron Fox (43%) and Devin Vassell (42.2%) rank 48th, 52nd and 53rd in effective field goal percentage among 58 players with at least 75 post-break field goal attempts.


Castle totaled 56 points as the Spurs scored 127.8 points per 100 possessions against two top-10 defenses over the weekend, with Fox hitting the game-winner in Memphis on Saturday. Most encouraging may be that Castle’s 32 points against the Thunder came with a career-high four 3-pointers, with the rookie having shot just 4-for-22 over his first six games out of the break.

The Spurs have a busy final six weeks of the season, with Wednesday and Thursday being their final two-day break. Opportunities to play spoiler will come after that, with 14 of their next 20 games against teams currently sporting winning records.
Week 20: vs. BKN, @ SAC, @ MIN
"
NBA_250303_ATL,NBA,John Schuhmann,250303,https://www.nba.com/news/power-rankings-2024-25-week-20,Atlanta Hawks,21,"Record: 27-33
OffRtg: 111.3 (22) DefRtg: 114.0 (18) NetRtg: -2.7 (21) Pace: 104.0 (2)
The Hawks split their home-and-home set with the Heat, but have lost five of their last six games overall and are six games under .500 for the first time.
Three takeaways

The Hawks’ win over the Heat last Monday was, statistically, their best defensive game of the season (86 points allowed on 97 possessions). Otherwise, they’ve allowed more than 127 per 100 over this 1-5 stretch. They’ve slid from 13th to 18th on defense over the last three weeks, and this would be the first time in the last five seasons that they were worse than average on both ends of the floor.


Caris LeVert has come off the bench in all eight games with the Hawks, but he’s played 154 (70%) of his 222 minutes with Trae Young. And Young already has 18 assists to LeVert, just five shy of anybody in the latter’s 38 games with the Cavs (Darius Garland had 23). The Hawks have scored 116.8 points per 100 possessions in those 154 minutes with Young and LeVert on the floor together.


The Hawks still have a winning record (12-11) against the eight teams ahead of them in the Eastern Conference standings, with two wins each against the top four. The only team in the top eight that they haven’t beat is Indiana (0-1).

They’ll face the Pacers twice on a six-game homestand (their longest of the season) that begins Tuesday with a visit from the Bucks. The Hawks are just 2-8 at State Farm Arena since mid-January.
Week 20: @ MEM, vs. MIL, vs. IND, vs. IND
"
NBA_250303_PHO,NBA,John Schuhmann,250303,https://www.nba.com/news/power-rankings-2024-25-week-20,Phoenix Suns,22,"Record: 28-33
OffRtg: 114.0 (11) DefRtg: 116.2 (27) NetRtg: -2.2 (19) Pace: 98.9 (19)
The Suns couldn’t take advantage of their last soft stretch of schedule, and now they’ve begun the gauntlet.
Three takeaways

The Suns have had the league’s worst defense (121.3 points allowed per 100 possessions), going 3-11 since Feb. 1 while falling to 27th on defense this season. They’re in the middle of the pack in three of the four factors on defense, but are 28th in opponent turnover rate, ranking last (10.5 per 100 possessions) over these last 14 games.


Related to the lack of forced turnovers … Bol Bol, now in the starting lineup and all arms and legs, averages just 1.0 deflections per 36 minutes, the fourth lowest rate among 374 players who’ve played at least 300 minutes this season. On the other side of the floor, he has a true shooting percentage of 79.8% since the All-Star break, the best mark among 131 players with at least 50 post-break field goal attempts.


The Suns seem like they’re trying to win games, but are now four games out of the final Play-In spot in the West, with the league’s toughest remaining schedule by a healthy margin. Of course, some of those tough games are against the five teams (with 28 or 29 losses) that they could chase down if they started playing a lot better than they have been.

Beginning with their loss to the Wolves (one of those five teams) on Sunday, the Suns are playing 19 of their final 22 games against teams that currently have winning records. They’re 11-21 against that group thus far, including 0-6 since Feb. 1. The Clippers and Mavs are also in that 6-10 group and the Suns will face them both this week.
Week 20: vs. LAC, @ DEN, @ DAL
"
NBA_250303_NOP,NBA,John Schuhmann,250303,https://www.nba.com/news/power-rankings-2024-25-week-20,New Orleans Pelicans,23,"Record: 17-44
OffRtg: 110.3 (25) DefRtg: 118.0 (29) NetRtg: -7.6 (29) Pace: 100.1 (13)
The Pelicans have shown some signs of life, winning five of their last seven games.
Two takeaways

The bigger difference between this 5-2 stretch (112.6 points allowed per 100 possessions) and the 10-game losing streak that preceded it (125.3 allowed per 100) has been on defense. But wins in Phoenix and Utah last week were just the seventh and eighth times this season that the Pels have scored more than 125 per 100. Zion Williamson totaled 51 points and 20 assists over the two games (missing the Pelicans’ loss in Phoenix on Friday) and has shot 65% over his last eight, up from 52% prior.


The Pelicans’ ups and downs over the last two months have been schedule-aided. Going back to early January, they’ve won 10 of their last 14 games against other teams that are currently below .500. They got a win over the Kings in their last game before the All-Star break, but they now have the third biggest differential between their record vs. that bottom-14 group (13-13, .500) and their record against the 16 teams currently above .500 (4-31, .114).

Now it’s time to get back to playing the good teams, with nine of the Pelicans’ next 11 games against the top 16. They’re 0-2 against the Rockets, having allowed 127.9 points per 100 possessions over the two losses and set to complete the season series with two more meetings this week.
Week 20: @ LAL, vs. HOU, @ HOU, vs. MEM
"
NBA_250303_BRK,NBA,John Schuhmann,250303,https://www.nba.com/news/power-rankings-2024-25-week-20,Brooklyn Nets,24,"Record: 21-39
OffRtg: 108.1 (27) DefRtg: 114.7 (23) NetRtg: -6.6 (26) Pace: 96.5 (30)
After a 7-2 stretch, the Nets have dropped four straight games, with losses to the Wizards and Blazers included.
Three takeaways

Weirdly, the Nets’ one good offensive game (121 points on 100 possessions) during the losing streak came against the No. 1 defense in the league. With Nic Claxton suspended, Day’Ron Sharpe got the start and scored a career-high 25 points on 8-for-10 from the field and 7-for-7 from the line against the Thunder on Wednesday, when the Nets took 61 (66%) of their 93 shots from 3-point range. That’s the highest rate for any team in a game this season.


Sharpe has still played just 673 total minutes this season, but will be an interesting restricted free agent this summer. The Nets have now been 13.6 points per 100 possessions better with him on the floor (plus-3.6) than they’ve been with him off the floor (minus-10.0), with that being the fourth biggest on-off differential among players who’ve played at least 500 minutes for a single team.


The Nets’ only two lineups that have played more than 61 minutes include two guys – Dennis Schröder and Dorian Finney-Smith – who were traded in December. Keon Johnson, Cam Johnson, Ziaire Williams and Claxton have started eight of the last 10 games together, but the Nets have been outscored by 16.6 points per 100 possessions (scoring an anemic 89.9 per 100) in 137 total minutes with those four guys all on the floor. Cam Thomas returned from a 40-game, three-month absence on Friday, moving Keon Johnson back to the bench.

Thomas sat out the Nets’ loss in Detroit on Saturday (the second game of a back-to-back), but should be available for all three games this week. The Nets will have a rest advantage in Charlotte on Saturday, having won their first three meetings with the Hornets.
Week 20: @ SAS, vs. GSW, @ CHA
"
NBA_250303_CHI,NBA,John Schuhmann,250303,https://www.nba.com/news/power-rankings-2024-25-week-20,Chicago Bulls,25,"Record: 24-37
OffRtg: 112.0 (18) DefRtg: 116.0 (26) NetRtg: -4.0 (23) Pace: 103.4 (3)
The Bulls are still just 6-17 since mid-January, but they won their two most important games last week, blowing out the 11th-place Sixers and edging the 13th-place Raptors in overtime.
Two takeaways

The Bulls have played their last four games (and are now 3-2) without Nikola Vučević, who’s been rather durable over the course of his career. Zach Collins has started in his place and has shot 24-for-33 (73%) inside the arc (though just 6-for-23 from deep) over his seven games with Chicago. The Bulls have been at their best (plus-12.5 per 100 possessions) with Collins on the floor over that stretch.


The Bulls have still seen the league’s third biggest drop in clutch winning percentage from last season, but they rank sixth in clutch defense (102.5 points allowed per 100 possessions) and pulled a victory out of their hat on Friday, with Coby White tying the game with a four-point play with four seconds left in regulation. Ayo Dosunmu returned from a three-game absence in that one and was on the floor (instead of Matas Buzelis) down the stretch as Chicago held the Raptors to just 11 points on 18 clutch possessions.

The Bulls are 4-3 against the other three East teams in Play-In position, set to visit the Magic (1-1) and Heat (1-0) this week. Their game in Miami on Saturday is one of six rest-advantage games left on their schedule.
Week 20: vs. CLE, @ ORL, @ MIA
"
NBA_250303_TOR,NBA,John Schuhmann,250303,https://www.nba.com/news/power-rankings-2024-25-week-20,Toronto Raptors,26,"Record: 19-42
OffRtg: 109.6 (26) DefRtg: 115.4 (24) NetRtg: -5.7 (25) Pace: 99.8 (16)
The Raptors still have the league’s easiest remaining schedule by a huge margin, but they’re five games out of a Play-In spot, having lost a heartbreaker to the 10th-place Bulls on Friday.
Two takeaways

The Raptors led that game by 16 early in the fourth quarter and by four in the closing seconds, only to foul Coby White as he drained a 3-pointer, losing in overtime. It was déjà vu all over again two nights later in Orlando, when they blew almost all of a 19-point, fourth-quarter lead and then gave the Magic a chance to tie or take the lead with a backcourt turnover in the final seconds. But Franz Wagner missed a layup and the Raptors improved to 6-14 in games that were within three points in the final minute of the fourth quarter.


Immanuel Quickley (the guy who fouled White) has now been available for 10 straight games, averaging 18.5 points and 5.4 assists. The Raptors have outscored their opponents by 1.5 points per 100 possessions in Quickley’s 317 minutes on the floor over that stretch, but have been outscored by 20.4 per 100 in his 173 minutes on the bench.

The Raptors are just two games into a stretch of 10 straight against teams with losing records, now 12-10 in games played between the 14 teams currently below .500. After they play a second game in Orlando on Tuesday, they’ll have a four-game homestand that includes their second and third meetings with the Wizards.
Week 20: @ ORL, vs. UTA, vs. WAS
"
NBA_250303_PHI,NBA,John Schuhmann,250303,https://www.nba.com/news/power-rankings-2024-25-week-20,Philadelphia 76ers,27,"Record: 21-38
OffRtg: 111.1 (23) DefRtg: 115.6 (25) NetRtg: -4.5 (24) Pace: 97.5 (27)
The Sixers got some clarity on Joel Embiid, shutting him down for the season (in which he played 19 games) on Friday. They then got a win, halting a nine-game losing streak by surviving a comeback from the Warriors.
Two takeaways

The Sixers’ game against the 10th-place Bulls last Monday was their biggest opportunity to show that they cared about making the Eastern Conference Play-In and having an opportunity to make the playoffs. And midway through the fourth quarter, they trailed by 50 points. The good news was that the loss came with Paul George’s highest usage rate in February, showing that he was more engaged offensively. He topped that rate two nights later in New York, and hit a big (dagger) shot in the win over Golden State.


The other good news is that the Sixers seem (at this point) to have won the trade with Dallas that brought them Quentin Grimes, who scored a career-high 44 points on Saturday. Of course, Grimes will need to be paid (he’s a restricted free agent this summer) and Philly has still been outscored by 16 points per 100 possessions (with terrible defensive numbers) in 139 total minutes with Grimes, George and Tyrese Maxey on the floor together.

After the Sixers host Portland on Monday, they’ll play 10 of their next 12 games on the road, where they’re just 2-10 in 2025.
Week 20: vs. POR, @ MIN, @ BOS, vs. UTA
"
NBA_250303_UTA,NBA,John Schuhmann,250303,https://www.nba.com/news/power-rankings-2024-25-week-20,Utah Jazz,28,"Record: 15-45
OffRtg: 111.4 (20) DefRtg: 118.4 (30) NetRtg: -7.0 (27) Pace: 100.2 (11)
With their loss on Sunday, the Jazz were swept in the three-game season series by the 14th-place Pelicans, whom they now trail by a game and a half at the bottom of the Western Conference.
Two takeaways

The Jazz did get a clutch win over the shorthanded Wolves on Friday, with John Collins deftly assisting Walker Kessler on the game-winning dunk. Utah has still outscored opponents (by 2.8 points per 100 possessions) with Collins and Kessler on the floor together, though that was the only game in the last five in which Collins played and Kessler (though he’s only 23 years old) seems to get almost as many days off as some of the Jazz’s older vets.


Opponents have shot 54.1% at the rim when Kessler has been there, a solid mark (eighth among 48 players who’ve defended at least 200 shots at the rim), but not quite as good as his first two seasons (51.2%). His 2.8 blocks per 36 minutes are also a big drop from 3.7 per 36 over his first two years, though he’s also committing fewer fouls.

The Pistons and Jazz are tied for the most interconference games remaining on their schedule (13), and they’ll meet in Utah on Monday. That’s the start of a stretch where the Jazz are playing 10 of 12 against the East, with visits to three of the bottom-five teams in the conference coming later in the week.
Week 20: vs. DET, @ WAS, @ TOR, @ PHI
"
NBA_250303_WAS,NBA,John Schuhmann,250303,https://www.nba.com/news/power-rankings-2024-25-week-20,Washington Wizards,29,"Record: 11-48
OffRtg: 105.7 (30) DefRtg: 117.8 (28) NetRtg: -12.1 (30) Pace: 102.2 (4)
The Wizards still have three fewer wins than every other team, but they climbed into double-digits by beating the Nets and Hornets last week. The first of those two wins also put an end to their 27-game, two-year losing streak in the second games of back-to-backs.
Two takeaways

The two wins last week weren’t pretty, but the Wizards now rank 14th defensively (114.2 points allowed per 100 possessions) since Feb. 1. Their opponents have actually shot better from 3-point range over their 12 games than they did previously, but the the Wizards rank fourth in opponent field goal percentage in the paint (54.0%) since Feb. 1, an improvement from 27th (59.3%) through January.


They haven’t played a lot, but the Wizards have allowed just 102.5 points per 100 possessions in 166 total minutes with Marcus Smart and/or Khris Middleton on the floor. Richaun Holmes, meanwhile, has been remarkably efficient (shooting 78% from the field) since joining the rotation in late January, starting several games in place of Alex Sarr.

The last-place team in the East and the last-place team in the West have yet to face each other, but they’ll meet twice in the next 17 days. After the Jazz visit Washington on Wednesday, the Wizards will embark on a seven-game trip that concludes in Utah.
Week 20: @ MIA, vs. UTA, @ TOR
"
NBA_250303_CHA,NBA,John Schuhmann,250303,https://www.nba.com/news/power-rankings-2024-25-week-20,Charlotte Hornets,30,"Record: 14-45
OffRtg: 106.4 (29) DefRtg: 113.9 (16) NetRtg: -7.5 (28) Pace: 98.4 (23)
The Wizards are 7-48 against the rest of the league, but they went 4-0 against the Hornets, completing the season sweep on Saturday. That extended Charlotte’s current losing streak to six games.
Two takeaways

The good news is that the last two losses have come by a total of only 20 points, with the previous three having come by a total of 131. There’s been some improvement on defense, but the Hornets have scored a paltry 91.5 points per 100 possessions over the last five games overall and have put themselves in danger of falling into the basement in offensive efficiency for the season.


LaMelo Ball has shot just 11-for-42 (26%) over the three games he’s played during the losing streak, and with their losses at Golden State and Dallas last week, the Hornets are 1-23 without Ball (1-21) or when he’s played fewer than 12 minutes (0-2). Two-way player KJ Simpson started in Ball’s place last week and had just seven assists in more than 66 minutes over the two games.

The Hornets’ loss to Washington on Friday was a start of a five-game homestand, with the next three games coming against teams that rank in the top eight defensively.
Week 20: vs. GSW, vs. MIN, vs. CLE, vs. BKN
"
CBS_250227_CLE,CBS,Colin Ward-Henninger,250227,https://www.cbssports.com/nba/news/nba-power-rankings-cavs-take-back-no-1-from-okc-lakers-looking-scary-streaking-pistons-vault-into-top-10/,Cleveland Cavaliers,1,"Big week for the Cavs, who continued to silence any doubters with wins over the Knicks and Grizzlies. Cleveland is now 43-0 this season when leading after the third quarter, showing its ability to close out games (and its penchant for blowing out opponents before the final frame even starts)."
CBS_250227_OKC,CBS,Colin Ward-Henninger,250227,https://www.cbssports.com/nba/news/nba-power-rankings-cavs-take-back-no-1-from-okc-lakers-looking-scary-streaking-pistons-vault-into-top-10/,Oklahoma City Thunder,2,"The Thunder have lost two of their last five games -- both to the Timberwolves -- but there's no doubt that this team is just as dominant as they've been all season. Not to mention that one of their biggest weapons is rounding into form, as Chet Holmgren has averaged 20 points, nine rebounds and three blocks on 58/50/85 splits over his last three games."
CBS_250227_BOS,CBS,Colin Ward-Henninger,250227,https://www.cbssports.com/nba/news/nba-power-rankings-cavs-take-back-no-1-from-okc-lakers-looking-scary-streaking-pistons-vault-into-top-10/,Boston Celtics,3,"The we-show-up-when-it-counts trend continued for the Celtics, who handled the Knicks on Sunday even after things got a bit too close for comfort. Derrick White says he has found his basketball joy again, and he's showing it on the court with averages of 18 points, five assists and four rebounds on 46% 3-point shooting over his last 13 games."
CBS_250227_NYK,CBS,Colin Ward-Henninger,250227,https://www.cbssports.com/nba/news/nba-power-rankings-cavs-take-back-no-1-from-okc-lakers-looking-scary-streaking-pistons-vault-into-top-10/,New York Knicks,4,"It's becoming trite to bring it up, but you simply can't ignore that the Knicks are now 0-6 against the Cavs, Celtics and Thunder with an average margin of defeat of 21 points. That has to mean SOMETHING, right? The first place to look is the defense, which has surrendered an average of 126 points in those six losses. New York is pretty firmly in the No. 3 seed, so we'll find out in the playoffs whether all this talk is overblown."
CBS_250227_MEM,CBS,Colin Ward-Henninger,250227,https://www.cbssports.com/nba/news/nba-power-rankings-cavs-take-back-no-1-from-okc-lakers-looking-scary-streaking-pistons-vault-into-top-10/,Memphis Grizzlies,5,"The Grizzlies showed their versatility this week by scoring 105 points in a win over the Magic and then 151 points in a victory over the Suns just a few days later. Ja Morant has struggled with his efficiency of late, shooting just 39% from the field in his last seven games."
CBS_250227_DEN,CBS,Colin Ward-Henninger,250227,https://www.cbssports.com/nba/news/nba-power-rankings-cavs-take-back-no-1-from-okc-lakers-looking-scary-streaking-pistons-vault-into-top-10/,Denver Nuggets,6,"Nikola Jokić used his mumbly yet powerful voice to call out the Nuggets after an embarrassing home loss to the Lakers, saying that they may have ""tricked ourselves that we are playing good"" during a nine-game winning streak against ""teams that were injured and teams that were not really good or high in the standings."" Leave it to the Joker to tell it like it is. That being said, they've still won 10 of their last 11 and are tied for the second-best record in the Western Conference."
CBS_250227_LAL,CBS,Colin Ward-Henninger,250227,https://www.cbssports.com/nba/news/nba-power-rankings-cavs-take-back-no-1-from-okc-lakers-looking-scary-streaking-pistons-vault-into-top-10/,Los Angeles Lakers,7,"That sound you heard was the collective sigh of all 29 other NBA teams as they watched Luka Dončić eviscerate the red-hot Nuggets in Denver. The Lakers are 15-4 since Jan. 15, with the league's best defense over that span ... and now they have Luka freaking Dončić. In case you didn't already consider the Lakers a true title contender, they're proving it on a nightly basis."
CBS_250227_HOU,CBS,Colin Ward-Henninger,250227,https://www.cbssports.com/nba/news/nba-power-rankings-cavs-take-back-no-1-from-okc-lakers-looking-scary-streaking-pistons-vault-into-top-10/,Houston Rockets,8,"The Rockets need every win they can get in a vicious Western Conference with the red-hot Lakers behind them, so dropping a game to the Jazz probably wasn't in the equation. That being said, they've won four of their last six with Fred VanVleet seemingly nearing a return following a month-long absence."
CBS_250227_IND,CBS,Colin Ward-Henninger,250227,https://www.cbssports.com/nba/news/nba-power-rankings-cavs-take-back-no-1-from-okc-lakers-looking-scary-streaking-pistons-vault-into-top-10/,Indiana Pacers,9,"The Pacers opened up their post-break schedule with a couple of nice wins over solid Western Conference teams, and now find themselves in the fourth spot out East. Tyrese Haliburton has been hot, putting up 25 points and 11 assists per game (compared to just one turnover) on 59/52/100 shooting splits as Indiana has won four of five."
CBS_250227_DET,CBS,Colin Ward-Henninger,250227,https://www.cbssports.com/nba/news/nba-power-rankings-cavs-take-back-no-1-from-okc-lakers-looking-scary-streaking-pistons-vault-into-top-10/,Detroit Pistons,10,"The Pistons had everyone (OK, maybe just me) Googling the 2008 Detroit roster after winning their eighth straight game on Wednesday. This year's squad is the first Pistons team since Cheikh Samb, Walter Hermann, Ronald Dupree and Co. to pick up eight consecutive victories. They've distanced themselves considerably from the Play-In bunch, and now have their sights on the No. 4 seed. What a story."
CBS_250227_MIN,CBS,Colin Ward-Henninger,250227,https://www.cbssports.com/nba/news/nba-power-rankings-cavs-take-back-no-1-from-okc-lakers-looking-scary-streaking-pistons-vault-into-top-10/,Minnesota Timberwolves,11,"The Wolves were forced to play the Thunder three times in 11 days, and they came out pretty well with two victories, erasing a 25-point second-half deficit in the most recent one. Anthony Edwards, Naz Reid and Jaden McDaniels have all averaged over 20 points in the last four games, with Nickeil Alexander-Walker stepping up off the bench."
CBS_250227_LAC,CBS,Colin Ward-Henninger,250227,https://www.cbssports.com/nba/news/nba-power-rankings-cavs-take-back-no-1-from-okc-lakers-looking-scary-streaking-pistons-vault-into-top-10/,Los Angeles Clippers,12,"The Clippers got a much-needed win in Chicago on Wednesday, snapping a three-game skid out of the break. Kawhi Leonard returned from a couple of games off (foot, not knee ... phew) to put up 17 points, eight rebounds and four assists in 33 minutes. The Clippers are sitting dangerously close to the Play-In line in the West standings with the Wolves and Warriors hot on their tail."
CBS_250227_MIL,CBS,Colin Ward-Henninger,250227,https://www.cbssports.com/nba/news/nba-power-rankings-cavs-take-back-no-1-from-okc-lakers-looking-scary-streaking-pistons-vault-into-top-10/,Milwaukee Bucks,13,"Milwaukee is 3-1 in its last four games despite Giannis Antetokounmpo averaging fewer than 27 minutes as he recovers from a calf injury. Brook Lopez, averaging 17 points, seven rebounds and three blocks over his last four games on 38% 3-point shooting, has been the one to step up with Antetokounmpo limited and Bobby Portis suspended."
CBS_250227_GSW,CBS,Colin Ward-Henninger,250227,https://www.cbssports.com/nba/news/nba-power-rankings-cavs-take-back-no-1-from-okc-lakers-looking-scary-streaking-pistons-vault-into-top-10/,Golden State Warriors,14,"Make that 6-1 with Jimmy Butler, who has done as much for Golden State's swagger as he has for its offense. The confidence is clearly back for a team that now believes they have a legitimate shot at a title as long as they can get to the postseason. Butler is a ridiculous plus-73 in just over 200 minutes as a Warrior."
CBS_250227_DAL,CBS,Colin Ward-Henninger,250227,https://www.cbssports.com/nba/news/nba-power-rankings-cavs-take-back-no-1-from-okc-lakers-looking-scary-streaking-pistons-vault-into-top-10/,Dallas Mavericks,15,"It certainly had to hurt watching Luka Dončić put up a triple-double against them, but overall the Mavs are staying afloat with the skeleton crew they're currently forced to operate with. Their margin for error should allow them to remain in Play-In position until the return of Anthony Davis, who has been doing some on-court work -- a great sign for Dallas."
CBS_250227_SAC,CBS,Colin Ward-Henninger,250227,https://www.cbssports.com/nba/news/nba-power-rankings-cavs-take-back-no-1-from-okc-lakers-looking-scary-streaking-pistons-vault-into-top-10/,Sacramento Kings,16,"Doug Christie called a meeting with select players after an unacceptable blowout loss to the Warriors in the first game after the All-Star break, and they've responded with two wins ... sure helps that the Hornets and Jazz were next up on the schedule. The quartet of Domantas Sabonis, Zach LaVine, DeMar DeRozan and Malik Monk are still figuring it out, with an ugly minus-nine net rating so far in just under 170 minutes."
CBS_250227_ORL,CBS,Colin Ward-Henninger,250227,https://www.cbssports.com/nba/news/nba-power-rankings-cavs-take-back-no-1-from-okc-lakers-looking-scary-streaking-pistons-vault-into-top-10/,Orlando Magic,17,"A 40-point home loss to the Cavs was enough to remind the Magic just how far they have to go to compete with the big boys. Orlando now has the worst offensive rating in the NBA since Jan. 1, scoring fewer than 105 points per 100 possessions."
CBS_250227_MIA,CBS,Colin Ward-Henninger,250227,https://www.cbssports.com/nba/news/nba-power-rankings-cavs-take-back-no-1-from-okc-lakers-looking-scary-streaking-pistons-vault-into-top-10/,Miami Heat,18,"Welcome to Miami, Andrew Wiggins. The trade deadline acquisition (sorry, can't remember who they traded to get him ... ) is averaging 18 points, five rebounds and three assists in a Heat uniform, though Miami is just 2-4 with him in the lineup. The Heat offense is 25th in the NBA since the deadline deal."
CBS_250227_PHO,CBS,Colin Ward-Henninger,250227,https://www.cbssports.com/nba/news/nba-power-rankings-cavs-take-back-no-1-from-okc-lakers-looking-scary-streaking-pistons-vault-into-top-10/,Phoenix Suns,19,"First, the good: Bradley Beal has come alive since returning from a two-week hiatus, averaging 24.5 points, six rebounds and 5.5 assists over his last four games on 57/47/86 splits. Now, the bad: Phoenix has lost nine of its last 11 games, and is on the outside looking in at the Play-In Tournament. A team with Kevin Durant and Devin Booker is going to need a serious run down the stretch to even make the postseason -- hard to wrap your head around."
CBS_250227_ATL,CBS,Colin Ward-Henninger,250227,https://www.cbssports.com/nba/news/nba-power-rankings-cavs-take-back-no-1-from-okc-lakers-looking-scary-streaking-pistons-vault-into-top-10/,Atlanta Hawks,20,"The Hawks are essentially already locked into one of the four Play-In spots, and it will be absolutely riveting to see where they land. Trae Young has been putting up some gaudy numbers, averaging 29 points and 11 assists over his last 10 games."
CBS_250227_POR,CBS,Colin Ward-Henninger,250227,https://www.cbssports.com/nba/news/nba-power-rankings-cavs-take-back-no-1-from-okc-lakers-looking-scary-streaking-pistons-vault-into-top-10/,Portland Trail Blazers,21,"The Blazers beat up on the Cooper Flagg trifecta -- Charlotte, Utah and Washington -- which means the Play-In is still just far enough within reach to make it enticing. We'll see if measures are taken to ensure that doesn't happen, but it would be an exciting story if Portland could make this interesting down the stretch."
CBS_250227_SAS,CBS,Colin Ward-Henninger,250227,https://www.cbssports.com/nba/news/nba-power-rankings-cavs-take-back-no-1-from-okc-lakers-looking-scary-streaking-pistons-vault-into-top-10/,San Antonio Spurs,22,"The Spurs are now 3-8 without Victor Wembanyama, a troubling figure considering the phenom is going to miss the remainder of the regular season. They've lost four of five since the All-Star break, and it doesn't help that De'Aaron Fox has shot 36% from the field over that stretch."
CBS_250227_CHI,CBS,Colin Ward-Henninger,250227,https://www.cbssports.com/nba/news/nba-power-rankings-cavs-take-back-no-1-from-okc-lakers-looking-scary-streaking-pistons-vault-into-top-10/,Chicago Bulls,23,"The Bulls have lost eight of nine games, but remain in the 10th spot in the Eastern Conference because everyone below them is actively trying to lose (except the 76ers ... sad). Josh Giddey has been filling up the stat sheet in the losses, averaging 20 points, eight rebounds and six assists on 51/56/84 splits over his last 10 games."
CBS_250227_BRK,CBS,Colin Ward-Henninger,250227,https://www.cbssports.com/nba/news/nba-power-rankings-cavs-take-back-no-1-from-okc-lakers-looking-scary-streaking-pistons-vault-into-top-10/,Brooklyn Nets,24,"The Nets pulled off one of the best tank moves of the season by losing to the Wizards on Monday, but they still find themselves just one game out of the Play-In in the loss column, perhaps despite their best efforts. Big man Day'Ron Sharpe put up a career-high 25 points to go along with 15 rebounds and five assists in Wednesday's loss to OKC."
